transaction_id,customer_id,amount,category,date,is_fraud,risk_score,processed_at
TXN005906,CUST0575,34012.82,Food,2026-05-11,0,HIGH,2026-06-10 20:52:12
TXN005907,CUST0224,26117.33,Food,2026-03-28,0,HIGH,2026-06-10 20:52:12
TXN005908,CUST0898,35820.56,Food,2026-03-15,0,HIGH,2026-06-10 20:52:12
TXN005909,CUST0797,28573.05,Shopping,2026-03-01,0,HIGH,2026-06-10 20:52:12
TXN005910,CUST0595,36094.82,Travel,2026-04-23,0,HIGH,2026-06-10 20:52:12
TXN005911,CUST0381,5750.16,Travel,2026-04-16,0,MEDIUM,2026-06-10 20:52:12
TXN005912,CUST0910,22108.07,Healthcare,2026-05-26,0,HIGH,2026-06-10 20:52:12
TXN005913,CUST0726,12325.68,Food,2026-05-16,0,HIGH,2026-06-10 20:52:12
TXN005914,CUST0473,8485.99,Travel,2026-03-10,0,MEDIUM,2026-06-10 20:52:12
TXN005915,CUST0283,22270.24,Travel,2026-01-23,0,HIGH,2026-06-10 20:52:12
TXN005916,CUST0481,47940.13,Travel,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN005917,CUST0198,3117.9,Healthcare,2026-01-06,0,LOW,2026-06-10 20:52:12
TXN005918,CUST0605,36664.34,Travel,2026-06-09,1,HIGH,2026-06-10 20:52:12
TXN005919,CUST0938,48194.27,Healthcare,2026-01-06,0,HIGH,2026-06-10 20:52:12
TXN005920,CUST0569,43763.73,Food,2026-04-19,0,HIGH,2026-06-10 20:52:12
TXN005921,CUST0590,13879.63,Travel,2026-01-30,0,HIGH,2026-06-10 20:52:12
TXN005922,CUST0848,23971.57,Food,2026-02-02,0,HIGH,2026-06-10 20:52:12
TXN005923,CUST0856,18765.84,Food,2026-03-12,1,HIGH,2026-06-10 20:52:12
TXN005924,CUST0872,13120.81,Food,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN005925,CUST0842,33852.41,Food,2026-02-05,0,HIGH,2026-06-10 20:52:12
TXN005926,CUST0042,35571.96,Travel,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN005927,CUST0712,49946.6,Food,2026-05-03,0,HIGH,2026-06-10 20:52:12
TXN005928,CUST0337,37482.56,Healthcare,2026-04-11,0,HIGH,2026-06-10 20:52:12
TXN005929,CUST0107,41354.95,Travel,2026-05-09,0,HIGH,2026-06-10 20:52:12
TXN005930,CUST0615,13256.15,Shopping,2026-05-19,0,HIGH,2026-06-10 20:52:12
TXN005931,CUST0362,37302.21,Shopping,2026-05-07,0,HIGH,2026-06-10 20:52:12
TXN005932,CUST0749,5743.63,Shopping,2026-01-19,0,MEDIUM,2026-06-10 20:52:12
TXN005933,CUST0500,41719.4,Healthcare,2026-04-08,0,HIGH,2026-06-10 20:52:12
TXN005934,CUST0072,4757.64,Food,2026-01-14,0,LOW,2026-06-10 20:52:12
TXN005935,CUST0792,27803.2,Food,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN005936,CUST0053,29307.88,Shopping,2026-04-16,0,HIGH,2026-06-10 20:52:12
TXN005937,CUST0543,20268.77,Healthcare,2026-03-10,0,HIGH,2026-06-10 20:52:12
TXN005938,CUST0519,47658.57,Travel,2026-05-17,0,HIGH,2026-06-10 20:52:12
TXN005939,CUST0499,47632.26,Food,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN005940,CUST0622,16488.91,Healthcare,2026-02-03,0,HIGH,2026-06-10 20:52:12
TXN005941,CUST0476,21080.48,Food,2026-04-10,0,HIGH,2026-06-10 20:52:12
TXN005942,CUST0109,3668.28,Healthcare,2026-03-01,0,LOW,2026-06-10 20:52:12
TXN005943,CUST0758,8539.24,Travel,2026-01-17,0,MEDIUM,2026-06-10 20:52:12
TXN005944,CUST0387,39971.79,Shopping,2026-04-04,0,HIGH,2026-06-10 20:52:12
TXN005945,CUST0403,42185.56,Shopping,2026-01-19,0,HIGH,2026-06-10 20:52:12
TXN005946,CUST0330,15485.19,Shopping,2026-01-26,0,HIGH,2026-06-10 20:52:12
TXN005947,CUST0555,45148.21,Food,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN005948,CUST0622,35089.68,Healthcare,2026-01-26,0,HIGH,2026-06-10 20:52:12
TXN005949,CUST0278,8219.15,Travel,2026-02-15,1,MEDIUM,2026-06-10 20:52:12
TXN005950,CUST0811,41707.96,Travel,2026-02-03,0,HIGH,2026-06-10 20:52:12
TXN005951,CUST0016,33285.0,Shopping,2026-05-27,0,HIGH,2026-06-10 20:52:12
TXN005952,CUST0450,34288.56,Shopping,2026-05-01,0,HIGH,2026-06-10 20:52:12
TXN005953,CUST0208,31549.81,Travel,2026-06-09,0,HIGH,2026-06-10 20:52:12
TXN005954,CUST0482,14889.23,Shopping,2026-04-29,0,HIGH,2026-06-10 20:52:12
TXN005955,CUST0662,19709.32,Shopping,2026-01-03,0,HIGH,2026-06-10 20:52:12
TXN005956,CUST0212,6012.46,Shopping,2026-06-04,0,MEDIUM,2026-06-10 20:52:12
TXN005957,CUST0988,18397.41,Food,2026-01-02,0,HIGH,2026-06-10 20:52:12
TXN005958,CUST0748,44446.46,Food,2026-01-26,1,HIGH,2026-06-10 20:52:12
TXN005959,CUST0995,3805.5,Travel,2026-02-10,0,LOW,2026-06-10 20:52:12
TXN005960,CUST0572,19988.3,Shopping,2026-05-10,0,HIGH,2026-06-10 20:52:12
TXN005961,CUST0344,6427.95,Food,2026-05-05,0,MEDIUM,2026-06-10 20:52:12
TXN005962,CUST0861,7534.74,Shopping,2026-03-13,0,MEDIUM,2026-06-10 20:52:12
TXN005963,CUST0029,41330.18,Shopping,2026-05-27,0,HIGH,2026-06-10 20:52:12
TXN005964,CUST0969,26422.6,Healthcare,2026-03-17,0,HIGH,2026-06-10 20:52:12
TXN005965,CUST0094,35337.48,Healthcare,2026-01-10,0,HIGH,2026-06-10 20:52:12
TXN005966,CUST0916,49192.54,Food,2026-03-31,0,HIGH,2026-06-10 20:52:12
TXN005967,CUST0073,11810.78,Healthcare,2026-04-27,0,HIGH,2026-06-10 20:52:12
TXN005968,CUST0656,31745.54,Food,2026-02-21,0,HIGH,2026-06-10 20:52:12
TXN005969,CUST0919,13108.06,Healthcare,2026-01-12,0,HIGH,2026-06-10 20:52:12
TXN005970,CUST0913,20734.95,Food,2026-03-17,0,HIGH,2026-06-10 20:52:12
TXN005971,CUST0470,17820.53,Healthcare,2026-04-26,0,HIGH,2026-06-10 20:52:12
TXN005972,CUST0405,28499.43,Travel,2026-04-10,0,HIGH,2026-06-10 20:52:12
TXN005973,CUST0272,15090.68,Food,2026-05-30,0,HIGH,2026-06-10 20:52:12
TXN005974,CUST0675,7724.43,Food,2026-01-13,0,MEDIUM,2026-06-10 20:52:12
TXN005975,CUST0357,31081.31,Shopping,2026-03-23,0,HIGH,2026-06-10 20:52:12
TXN005976,CUST0066,35349.41,Food,2026-02-28,0,HIGH,2026-06-10 20:52:12
TXN005977,CUST0382,41758.69,Food,2026-02-09,0,HIGH,2026-06-10 20:52:12
TXN005978,CUST0335,30012.06,Healthcare,2026-02-03,0,HIGH,2026-06-10 20:52:12
TXN005979,CUST0601,43375.33,Healthcare,2026-05-06,1,HIGH,2026-06-10 20:52:12
TXN005980,CUST0359,18325.85,Shopping,2026-03-13,0,HIGH,2026-06-10 20:52:12
TXN005981,CUST0422,7239.51,Travel,2026-01-02,0,MEDIUM,2026-06-10 20:52:12
TXN005982,CUST0725,46398.03,Healthcare,2026-02-27,0,HIGH,2026-06-10 20:52:12
TXN005983,CUST0692,33118.95,Travel,2026-05-19,0,HIGH,2026-06-10 20:52:12
TXN005984,CUST0573,46650.33,Food,2026-04-22,0,HIGH,2026-06-10 20:52:12
TXN005985,CUST0973,9013.88,Travel,2026-01-30,0,MEDIUM,2026-06-10 20:52:12
TXN005986,CUST0945,46445.28,Healthcare,2026-06-03,0,HIGH,2026-06-10 20:52:12
TXN005987,CUST0701,2584.29,Travel,2026-02-22,0,LOW,2026-06-10 20:52:12
TXN005988,CUST0121,49145.81,Healthcare,2026-04-30,0,HIGH,2026-06-10 20:52:12
TXN005989,CUST0922,36011.55,Travel,2026-04-16,0,HIGH,2026-06-10 20:52:12
TXN005990,CUST0291,37287.25,Healthcare,2026-03-22,0,HIGH,2026-06-10 20:52:12
TXN005991,CUST0242,41809.96,Food,2026-02-26,0,HIGH,2026-06-10 20:52:12
TXN005992,CUST0173,33095.65,Shopping,2026-04-12,0,HIGH,2026-06-10 20:52:12
TXN005993,CUST0518,40802.59,Travel,2026-01-15,0,HIGH,2026-06-10 20:52:12
TXN005994,CUST0346,11670.44,Shopping,2026-04-20,0,HIGH,2026-06-10 20:52:12
TXN005995,CUST0724,5855.46,Healthcare,2026-01-30,0,MEDIUM,2026-06-10 20:52:12
TXN005996,CUST0413,37097.84,Food,2026-04-12,0,HIGH,2026-06-10 20:52:12
TXN005997,CUST0068,41579.8,Travel,2026-03-24,0,HIGH,2026-06-10 20:52:12
TXN005998,CUST0332,29869.89,Travel,2026-04-11,0,HIGH,2026-06-10 20:52:12
TXN005999,CUST0714,22265.5,Healthcare,2026-05-02,0,HIGH,2026-06-10 20:52:12
TXN006000,CUST0028,20666.15,Healthcare,2026-03-30,0,HIGH,2026-06-10 20:52:12
TXN006001,CUST0823,24265.2,Healthcare,2026-01-04,0,HIGH,2026-06-10 20:52:12
TXN006002,CUST0968,31005.51,Travel,2026-02-25,0,HIGH,2026-06-10 20:52:12
TXN006003,CUST0528,16979.92,Healthcare,2026-02-23,0,HIGH,2026-06-10 20:52:12
TXN006004,CUST0972,28540.55,Food,2026-04-18,0,HIGH,2026-06-10 20:52:12
TXN006005,CUST0072,28472.69,Healthcare,2026-03-18,0,HIGH,2026-06-10 20:52:12
TXN006006,CUST0648,42533.13,Shopping,2026-01-28,0,HIGH,2026-06-10 20:52:12
TXN006007,CUST0735,39790.2,Travel,2026-02-17,0,HIGH,2026-06-10 20:52:12
TXN006008,CUST0045,36452.63,Travel,2026-05-09,0,HIGH,2026-06-10 20:52:12
TXN006009,CUST0180,36069.45,Food,2026-03-30,0,HIGH,2026-06-10 20:52:12
TXN006010,CUST0960,3975.18,Healthcare,2026-02-08,0,LOW,2026-06-10 20:52:12
TXN006011,CUST0616,24445.32,Food,2026-01-12,0,HIGH,2026-06-10 20:52:12
TXN006012,CUST0435,25205.92,Shopping,2026-02-11,0,HIGH,2026-06-10 20:52:12
TXN006013,CUST0007,7641.36,Shopping,2026-05-17,0,MEDIUM,2026-06-10 20:52:12
TXN006014,CUST0333,15891.61,Shopping,2026-03-26,0,HIGH,2026-06-10 20:52:12
TXN006015,CUST0047,31870.44,Shopping,2026-02-05,0,HIGH,2026-06-10 20:52:12
TXN006016,CUST0742,32574.82,Food,2026-03-06,0,HIGH,2026-06-10 20:52:12
TXN006017,CUST0243,49019.28,Shopping,2026-03-10,0,HIGH,2026-06-10 20:52:12
TXN006018,CUST0639,11956.04,Healthcare,2026-06-01,0,HIGH,2026-06-10 20:52:12
TXN006019,CUST0189,2570.37,Healthcare,2026-01-09,0,LOW,2026-06-10 20:52:12
TXN006020,CUST0418,1859.16,Shopping,2026-04-24,0,LOW,2026-06-10 20:52:12
TXN006021,CUST0367,6303.51,Healthcare,2026-04-27,0,MEDIUM,2026-06-10 20:52:12
TXN006022,CUST0423,36018.75,Travel,2026-01-29,0,HIGH,2026-06-10 20:52:12
TXN006023,CUST0234,44463.94,Food,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN006024,CUST0798,26971.9,Healthcare,2026-04-12,0,HIGH,2026-06-10 20:52:12
TXN006025,CUST0676,40247.05,Travel,2026-03-27,0,HIGH,2026-06-10 20:52:12
TXN006026,CUST0620,21706.17,Food,2026-01-25,0,HIGH,2026-06-10 20:52:12
TXN006027,CUST0485,10792.9,Travel,2026-01-05,0,HIGH,2026-06-10 20:52:12
TXN006028,CUST0924,13440.86,Travel,2026-03-13,0,HIGH,2026-06-10 20:52:12
TXN006029,CUST0099,30597.39,Food,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN006030,CUST0246,8903.71,Shopping,2026-02-13,0,MEDIUM,2026-06-10 20:52:12
TXN006031,CUST0542,18937.98,Healthcare,2026-01-31,0,HIGH,2026-06-10 20:52:12
TXN006032,CUST0239,12324.48,Healthcare,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN006033,CUST0566,23633.02,Food,2026-04-30,0,HIGH,2026-06-10 20:52:12
TXN006034,CUST0715,37716.39,Healthcare,2026-01-30,0,HIGH,2026-06-10 20:52:12
TXN006035,CUST0723,16971.07,Healthcare,2026-05-04,0,HIGH,2026-06-10 20:52:12
TXN006036,CUST0842,4204.64,Shopping,2026-01-26,0,LOW,2026-06-10 20:52:12
TXN006037,CUST0254,22455.2,Shopping,2026-01-25,0,HIGH,2026-06-10 20:52:12
TXN006038,CUST0101,36859.45,Food,2026-05-08,0,HIGH,2026-06-10 20:52:12
TXN006039,CUST0690,10124.23,Shopping,2026-04-14,0,HIGH,2026-06-10 20:52:12
TXN006040,CUST0998,47642.99,Food,2026-03-21,0,HIGH,2026-06-10 20:52:12
TXN006041,CUST0179,254.27,Healthcare,2026-03-28,0,LOW,2026-06-10 20:52:12
TXN006042,CUST0636,21303.09,Travel,2026-05-03,0,HIGH,2026-06-10 20:52:12
TXN006043,CUST0088,11423.58,Food,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN006044,CUST0839,19978.92,Travel,2026-04-06,0,HIGH,2026-06-10 20:52:12
TXN006045,CUST0095,39730.53,Healthcare,2026-02-25,0,HIGH,2026-06-10 20:52:12
TXN006046,CUST0513,35735.3,Shopping,2026-03-18,0,HIGH,2026-06-10 20:52:12
TXN006047,CUST0912,27619.38,Shopping,2026-04-06,0,HIGH,2026-06-10 20:52:12
TXN006048,CUST0151,40543.38,Travel,2026-05-30,1,HIGH,2026-06-10 20:52:12
TXN006049,CUST0788,6499.06,Healthcare,2026-01-29,0,MEDIUM,2026-06-10 20:52:12
TXN006050,CUST0918,36799.39,Food,2026-04-09,0,HIGH,2026-06-10 20:52:12
TXN006051,CUST0030,9194.16,Healthcare,2026-05-16,0,MEDIUM,2026-06-10 20:52:12
TXN006052,CUST0921,15626.97,Healthcare,2026-02-03,0,HIGH,2026-06-10 20:52:12
TXN006053,CUST0095,28678.05,Healthcare,2026-05-20,0,HIGH,2026-06-10 20:52:12
TXN006054,CUST0464,31671.12,Travel,2026-03-18,0,HIGH,2026-06-10 20:52:12
TXN006055,CUST0659,41284.43,Travel,2026-02-01,1,HIGH,2026-06-10 20:52:12
TXN006056,CUST0349,38352.47,Travel,2026-04-26,0,HIGH,2026-06-10 20:52:12
TXN006057,CUST0317,960.94,Food,2026-03-28,0,LOW,2026-06-10 20:52:12
TXN006058,CUST0567,10606.67,Healthcare,2026-05-17,0,HIGH,2026-06-10 20:52:12
TXN006059,CUST0140,37596.19,Travel,2026-04-07,0,HIGH,2026-06-10 20:52:12
TXN006060,CUST0003,45656.9,Food,2026-02-01,1,HIGH,2026-06-10 20:52:12
TXN006061,CUST0060,21935.13,Food,2026-03-08,0,HIGH,2026-06-10 20:52:12
TXN006062,CUST0988,11578.53,Shopping,2026-05-16,0,HIGH,2026-06-10 20:52:12
TXN006063,CUST0447,17783.62,Travel,2026-04-02,0,HIGH,2026-06-10 20:52:12
TXN006064,CUST0449,5371.49,Food,2026-05-06,0,MEDIUM,2026-06-10 20:52:12
TXN006065,CUST0820,28840.47,Travel,2026-04-05,0,HIGH,2026-06-10 20:52:12
TXN006066,CUST0446,36162.54,Travel,2026-02-13,0,HIGH,2026-06-10 20:52:12
TXN006067,CUST0756,46238.78,Shopping,2026-05-20,0,HIGH,2026-06-10 20:52:12
TXN006068,CUST0429,33929.84,Healthcare,2026-05-07,0,HIGH,2026-06-10 20:52:12
TXN006069,CUST0387,9514.61,Food,2026-02-05,0,MEDIUM,2026-06-10 20:52:12
TXN006070,CUST0642,48686.78,Healthcare,2026-04-17,0,HIGH,2026-06-10 20:52:12
TXN006071,CUST0076,43715.75,Food,2026-02-19,0,HIGH,2026-06-10 20:52:12
TXN006072,CUST0838,2405.83,Shopping,2026-01-01,0,LOW,2026-06-10 20:52:12
TXN006073,CUST0570,41784.37,Food,2026-03-19,0,HIGH,2026-06-10 20:52:12
TXN006074,CUST0407,36265.63,Travel,2026-05-03,0,HIGH,2026-06-10 20:52:12
TXN006075,CUST0348,17514.35,Healthcare,2026-05-31,0,HIGH,2026-06-10 20:52:12
TXN006076,CUST0248,41051.28,Shopping,2026-03-02,0,HIGH,2026-06-10 20:52:12
TXN006077,CUST0039,14777.36,Shopping,2026-02-22,1,HIGH,2026-06-10 20:52:12
TXN006078,CUST0236,30013.53,Food,2026-05-04,1,HIGH,2026-06-10 20:52:12
TXN006079,CUST0780,8213.36,Food,2026-06-07,0,MEDIUM,2026-06-10 20:52:12
TXN006080,CUST0356,1142.04,Shopping,2026-05-12,0,LOW,2026-06-10 20:52:12
TXN006081,CUST0463,35470.71,Travel,2026-04-30,0,HIGH,2026-06-10 20:52:12
TXN006082,CUST0053,17064.45,Food,2026-03-18,0,HIGH,2026-06-10 20:52:12
TXN006083,CUST0401,38305.13,Food,2026-03-03,0,HIGH,2026-06-10 20:52:12
TXN006084,CUST0741,25820.7,Healthcare,2026-03-25,0,HIGH,2026-06-10 20:52:12
TXN006085,CUST0287,8857.6,Shopping,2026-06-07,0,MEDIUM,2026-06-10 20:52:12
TXN006086,CUST0794,961.13,Healthcare,2026-02-17,1,LOW,2026-06-10 20:52:12
TXN006087,CUST0366,19597.5,Healthcare,2026-01-10,0,HIGH,2026-06-10 20:52:12
TXN006088,CUST0712,7202.05,Travel,2026-03-28,0,MEDIUM,2026-06-10 20:52:12
TXN006089,CUST0654,12469.9,Shopping,2026-05-11,0,HIGH,2026-06-10 20:52:12
TXN006090,CUST0429,5830.17,Shopping,2026-06-04,0,MEDIUM,2026-06-10 20:52:12
TXN006091,CUST0629,32706.77,Food,2026-04-21,0,HIGH,2026-06-10 20:52:12
TXN006092,CUST0770,6084.68,Shopping,2026-03-18,0,MEDIUM,2026-06-10 20:52:12
TXN006093,CUST0139,1366.35,Healthcare,2026-06-05,0,LOW,2026-06-10 20:52:12
TXN006094,CUST0664,38689.3,Shopping,2026-04-15,0,HIGH,2026-06-10 20:52:12
TXN006095,CUST0689,25177.78,Shopping,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN006096,CUST0584,25208.73,Shopping,2026-03-07,0,HIGH,2026-06-10 20:52:12
TXN006097,CUST0103,36834.85,Healthcare,2026-02-12,0,HIGH,2026-06-10 20:52:12
TXN006098,CUST0821,28914.6,Shopping,2026-01-03,1,HIGH,2026-06-10 20:52:12
TXN006099,CUST0302,2247.4,Travel,2026-05-15,0,LOW,2026-06-10 20:52:12
TXN006100,CUST0130,28478.42,Food,2026-01-17,0,HIGH,2026-06-10 20:52:12
TXN006101,CUST0253,22426.61,Shopping,2026-05-04,0,HIGH,2026-06-10 20:52:12
TXN006102,CUST0370,13953.95,Travel,2026-05-26,0,HIGH,2026-06-10 20:52:12
TXN006103,CUST0449,11942.42,Travel,2026-02-05,0,HIGH,2026-06-10 20:52:12
TXN006104,CUST0923,15992.35,Travel,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN006105,CUST0048,1949.88,Healthcare,2026-01-23,0,LOW,2026-06-10 20:52:12
TXN006106,CUST0284,17491.9,Healthcare,2026-01-22,0,HIGH,2026-06-10 20:52:12
TXN006107,CUST0079,23471.65,Healthcare,2026-01-08,0,HIGH,2026-06-10 20:52:12
TXN006108,CUST0669,4694.23,Food,2026-01-11,0,LOW,2026-06-10 20:52:12
TXN006109,CUST0027,8654.42,Shopping,2026-05-26,1,MEDIUM,2026-06-10 20:52:12
TXN006110,CUST0776,17715.59,Food,2026-04-25,0,HIGH,2026-06-10 20:52:12
TXN006111,CUST0809,36686.75,Travel,2026-05-14,0,HIGH,2026-06-10 20:52:12
TXN006112,CUST0388,7163.27,Food,2026-01-22,0,MEDIUM,2026-06-10 20:52:12
TXN006113,CUST0057,35382.88,Food,2026-01-17,1,HIGH,2026-06-10 20:52:12
TXN006114,CUST0868,9875.28,Shopping,2026-01-18,0,MEDIUM,2026-06-10 20:52:12
TXN006115,CUST0822,41290.83,Food,2026-03-30,0,HIGH,2026-06-10 20:52:12
TXN006116,CUST0804,9825.96,Healthcare,2026-02-26,0,MEDIUM,2026-06-10 20:52:12
TXN006117,CUST0440,7160.63,Travel,2026-02-08,0,MEDIUM,2026-06-10 20:52:12
TXN006118,CUST0659,18175.27,Shopping,2026-03-18,0,HIGH,2026-06-10 20:52:12
TXN006119,CUST0249,2228.4,Travel,2026-04-21,0,LOW,2026-06-10 20:52:12
TXN006120,CUST0314,12387.61,Shopping,2026-04-11,0,HIGH,2026-06-10 20:52:12
TXN006121,CUST0996,38225.29,Travel,2026-02-26,0,HIGH,2026-06-10 20:52:12
TXN006122,CUST0713,19624.75,Shopping,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN006123,CUST0379,22299.71,Food,2026-05-14,0,HIGH,2026-06-10 20:52:12
TXN006124,CUST0960,48490.49,Food,2026-02-21,0,HIGH,2026-06-10 20:52:12
TXN006125,CUST0022,22043.3,Food,2026-04-18,0,HIGH,2026-06-10 20:52:12
TXN006126,CUST0684,13250.15,Shopping,2026-01-04,0,HIGH,2026-06-10 20:52:12
TXN006127,CUST0632,12351.5,Food,2026-03-03,0,HIGH,2026-06-10 20:52:12
TXN006128,CUST0316,26191.21,Travel,2026-01-29,1,HIGH,2026-06-10 20:52:12
TXN006129,CUST0741,12154.08,Travel,2026-05-01,0,HIGH,2026-06-10 20:52:12
TXN006130,CUST0763,11949.62,Food,2026-06-06,0,HIGH,2026-06-10 20:52:12
TXN006131,CUST0653,16386.25,Travel,2026-02-14,0,HIGH,2026-06-10 20:52:12
TXN006132,CUST0479,36300.51,Healthcare,2026-06-02,0,HIGH,2026-06-10 20:52:12
TXN006133,CUST0651,23017.85,Healthcare,2026-04-26,0,HIGH,2026-06-10 20:52:12
TXN006134,CUST0570,48571.23,Shopping,2026-03-24,0,HIGH,2026-06-10 20:52:12
TXN006135,CUST0254,44910.04,Food,2026-03-29,0,HIGH,2026-06-10 20:52:12
TXN006136,CUST0228,46941.26,Travel,2026-03-11,0,HIGH,2026-06-10 20:52:12
TXN006137,CUST0730,9516.51,Healthcare,2026-04-17,0,MEDIUM,2026-06-10 20:52:12
TXN006138,CUST0338,12447.95,Food,2026-04-21,0,HIGH,2026-06-10 20:52:12
TXN006139,CUST0965,18999.23,Travel,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN006140,CUST0801,24526.41,Food,2026-01-26,0,HIGH,2026-06-10 20:52:12
TXN006141,CUST0029,29933.43,Healthcare,2026-06-02,0,HIGH,2026-06-10 20:52:12
TXN006142,CUST0122,1937.77,Healthcare,2026-03-27,0,LOW,2026-06-10 20:52:12
TXN006143,CUST0471,18481.36,Healthcare,2026-01-05,0,HIGH,2026-06-10 20:52:12
TXN006144,CUST0963,11593.87,Travel,2026-03-09,0,HIGH,2026-06-10 20:52:12
TXN006145,CUST0345,19351.08,Healthcare,2026-05-28,0,HIGH,2026-06-10 20:52:12
TXN006146,CUST0032,37672.94,Food,2026-03-15,0,HIGH,2026-06-10 20:52:12
TXN006147,CUST0324,45961.46,Shopping,2026-03-14,0,HIGH,2026-06-10 20:52:12
TXN006148,CUST0982,10554.97,Travel,2026-03-15,0,HIGH,2026-06-10 20:52:12
TXN006149,CUST0606,529.07,Food,2026-02-27,0,LOW,2026-06-10 20:52:12
TXN006150,CUST0908,4021.37,Travel,2026-05-04,0,LOW,2026-06-10 20:52:12
TXN006151,CUST0688,746.53,Healthcare,2026-03-09,0,LOW,2026-06-10 20:52:12
TXN006152,CUST0322,337.08,Healthcare,2026-01-23,0,LOW,2026-06-10 20:52:12
TXN006153,CUST0880,26437.3,Food,2026-01-29,0,HIGH,2026-06-10 20:52:12
TXN006154,CUST0189,5609.2,Travel,2026-01-01,0,MEDIUM,2026-06-10 20:52:12
TXN006155,CUST0213,35208.58,Travel,2026-01-16,0,HIGH,2026-06-10 20:52:12
TXN006156,CUST0342,14791.28,Food,2026-01-14,0,HIGH,2026-06-10 20:52:12
TXN006157,CUST0563,11222.89,Shopping,2026-04-16,0,HIGH,2026-06-10 20:52:12
TXN006158,CUST0329,45883.08,Healthcare,2026-03-31,0,HIGH,2026-06-10 20:52:12
TXN006159,CUST0887,13701.97,Shopping,2026-02-24,0,HIGH,2026-06-10 20:52:12
TXN006160,CUST0177,12868.34,Travel,2026-06-01,0,HIGH,2026-06-10 20:52:12
TXN006161,CUST0524,18655.2,Food,2026-02-26,0,HIGH,2026-06-10 20:52:12
TXN006162,CUST0218,29467.15,Shopping,2026-01-25,0,HIGH,2026-06-10 20:52:12
TXN006163,CUST0954,17963.54,Food,2026-04-24,0,HIGH,2026-06-10 20:52:12
TXN006164,CUST0265,41978.76,Travel,2026-01-13,0,HIGH,2026-06-10 20:52:12
TXN006165,CUST0180,3691.4,Healthcare,2026-03-28,0,LOW,2026-06-10 20:52:12
TXN006166,CUST0064,26608.82,Travel,2026-01-05,1,HIGH,2026-06-10 20:52:12
TXN006167,CUST0345,42689.5,Healthcare,2026-04-27,0,HIGH,2026-06-10 20:52:12
TXN006168,CUST1000,37945.64,Healthcare,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN006169,CUST0984,34230.0,Healthcare,2026-03-03,0,HIGH,2026-06-10 20:52:12
TXN006170,CUST0504,15014.72,Travel,2026-04-05,0,HIGH,2026-06-10 20:52:12
TXN006171,CUST0274,44654.73,Travel,2026-04-13,0,HIGH,2026-06-10 20:52:12
TXN006172,CUST0646,6092.53,Shopping,2026-04-22,0,MEDIUM,2026-06-10 20:52:12
TXN006173,CUST0321,1391.42,Shopping,2026-01-20,0,LOW,2026-06-10 20:52:12
TXN006174,CUST0537,17784.43,Shopping,2026-02-22,0,HIGH,2026-06-10 20:52:12
TXN006175,CUST0680,15792.67,Travel,2026-01-06,0,HIGH,2026-06-10 20:52:12
TXN006176,CUST0968,20754.53,Food,2026-04-11,0,HIGH,2026-06-10 20:52:12
TXN006177,CUST0406,1085.3,Travel,2026-03-30,1,LOW,2026-06-10 20:52:12
TXN006178,CUST0878,25852.37,Shopping,2026-01-27,0,HIGH,2026-06-10 20:52:12
TXN006179,CUST0248,9913.3,Healthcare,2026-06-07,0,MEDIUM,2026-06-10 20:52:12
TXN006180,CUST0206,16986.46,Shopping,2026-02-27,0,HIGH,2026-06-10 20:52:12
TXN006181,CUST0153,16888.27,Food,2026-04-06,0,HIGH,2026-06-10 20:52:12
TXN006182,CUST0533,45862.26,Food,2026-03-03,0,HIGH,2026-06-10 20:52:12
TXN006183,CUST0780,33717.5,Healthcare,2026-01-23,0,HIGH,2026-06-10 20:52:12
TXN006184,CUST0203,33381.42,Food,2026-01-08,0,HIGH,2026-06-10 20:52:12
TXN006185,CUST0452,45314.95,Food,2026-05-21,0,HIGH,2026-06-10 20:52:12
TXN006186,CUST0326,45505.34,Travel,2026-02-10,0,HIGH,2026-06-10 20:52:12
TXN006187,CUST0786,28837.2,Food,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN006188,CUST0532,23673.5,Shopping,2026-01-16,0,HIGH,2026-06-10 20:52:12
TXN006189,CUST0396,14773.99,Shopping,2026-01-19,0,HIGH,2026-06-10 20:52:12
TXN006190,CUST0093,13040.4,Travel,2026-04-30,0,HIGH,2026-06-10 20:52:12
TXN006191,CUST0920,14297.61,Healthcare,2026-04-06,0,HIGH,2026-06-10 20:52:12
TXN006192,CUST0952,8946.87,Healthcare,2026-04-02,0,MEDIUM,2026-06-10 20:52:12
